id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat,training
8018,Male,40,Caucasian,0,0,0,10,F,True,5,0,25_to_45,0
122,Male,30,African-American,0,0,0,8,M,True,2,1,25_to_45,0
10372,Male,35,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
2240,Male,25,African-American,0,0,0,5,F,True,2,1,25_to_45,0
2024,Female,51,Caucasian,0,0,0,5,F,False,33,0,45_to_65,0
4517,Female,22,African-American,0,0,0,0,F,False,6,0,18_to_25,0
2758,Male,25,African-American,0,0,0,0,F,False,1,0,25_to_45,0
7222,Female,34,Caucasian,0,0,0,5,F,True,1,0,25_to_45,0
5779,Female,36,African-American,2,0,0,4,M,False,2,0,25_to_45,0
7653,Male,24,African-American,0,0,0,7,F,True,1,0,18_to_25,0
3994,Male,31,Hispanic,0,0,0,0,M,False,1,0,25_to_45,0
6096,Male,20,African-American,0,0,1,1,M,True,1,1,18_to_25,0
7914,Male,55,Caucasian,0,0,0,0,M,False,1,0,45_to_65,0
3480,Male,53,African-American,0,0,0,1,M,False,1,0,45_to_65,0
1396,Male,32,African-American,0,0,0,19,F,False,15,1,25_to_45,0
5928,Male,50,Caucasian,0,0,0,0,F,False,3,0,45_to_65,0
8798,Male,38,Hispanic,0,0,0,1,F,False,5,0,25_to_45,0
6393,Male,24,African-American,0,0,0,1,M,True,2,0,18_to_25,0
3046,Male,28,African-American,0,0,1,4,F,False,2,0,25_to_45,0
6100,Male,34,Caucasian,0,0,0,0,F,True,2,0,25_to_45,0
6660,Male,39,Caucasian,0,0,0,2,F,True,2,0,25_to_45,0
6904,Female,23,African-American,0,0,0,1,F,False,1,0,18_to_25,0
5180,Female,32,Other,0,0,0,0,M,False,3,0,25_to_45,0
1631,Male,47,Caucasian,0,0,0,1,F,True,1,0,45_to_65,0
2809,Male,23,African-American,0,0,0,0,F,False,2,0,18_to_25,0
4871,Male,51,Caucasian,0,0,0,3,F,True,14,0,45_to_65,0
959,Male,20,African-American,0,1,1,4,F,True,3,1,18_to_25,0
9601,Female,36,Hispanic,0,0,0,9,F,True,1,0,25_to_45,0
6430,Male,50,African-American,0,0,0,0,M,False,1,0,45_to_65,0
6759,Male,30,African-American,4,0,0,12,F,True,10,1,25_to_45,0
2951,Male,25,African-American,0,0,0,0,F,False,8,0,25_to_45,0
7184,Male,26,African-American,0,0,0,2,F,True,1,1,25_to_45,0
5857,Male,24,African-American,0,0,0,1,F,False,1,0,18_to_25,0
1897,Male,21,Caucasian,1,0,1,1,F,False,37,0,18_to_25,0
5114,Male,50,Caucasian,0,0,0,26,F,True,2,0,45_to_65,0
10827,Male,40,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
9264,Male,54,Hispanic,0,0,0,0,F,False,3,0,45_to_65,0
5992,Male,24,African-American,0,0,0,1,M,False,1,0,18_to_25,0
8028,Female,20,Caucasian,0,0,0,0,F,True,1,1,18_to_25,0
4358,Female,64,Other,0,0,0,0,F,False,1,0,45_to_65,0
3438,Male,26,Caucasian,0,0,0,0,M,True,6,0,25_to_45,0
2532,Male,25,African-American,0,1,0,6,M,False,33,0,25_to_45,0
3812,Male,26,African-American,0,0,0,1,F,False,23,0,25_to_45,0
6488,Female,50,Caucasian,0,0,0,0,M,False,2,0,45_to_65,0
7572,Male,50,Caucasian,0,0,0,9,M,True,2,0,45_to_65,0
3394,Male,21,Caucasian,0,0,0,3,F,False,128,1,18_to_25,0
377,Female,24,Caucasian,0,0,0,1,M,True,30,0,18_to_25,0
7717,Male,34,African-American,2,0,1,8,F,True,5,0,25_to_45,0
4031,Male,53,African-American,0,0,0,0,M,False,1,0,45_to_65,0
5231,Male,26,Hispanic,0,0,0,1,M,False,1,0,25_to_45,0
7847,Male,30,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
8694,Male,25,Caucasian,0,0,0,0,F,False,0,0,25_to_45,0
5664,Female,33,African-American,0,0,0,2,F,False,1,0,25_to_45,0
1344,Male,51,African-American,0,0,0,3,F,False,2,0,45_to_65,0
9915,Male,39,Hispanic,0,0,0,3,M,False,0,0,25_to_45,0
2974,Male,57,African-American,0,0,0,8,F,True,100,0,45_to_65,0
6550,Male,56,African-American,0,0,0,12,F,True,2,0,45_to_65,0
480,Male,20,African-American,0,0,0,0,F,True,210,1,18_to_25,0
8245,Female,38,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
10543,Male,51,Caucasian,0,0,0,2,M,True,1,0,45_to_65,0
10400,Male,23,Caucasian,0,0,7,3,M,False,2,0,18_to_25,0
598,Male,28,African-American,0,0,0,5,F,True,52,1,25_to_45,0
7760,Female,23,African-American,0,0,0,2,F,True,1,1,18_to_25,0
8818,Male,40,African-American,0,0,0,2,M,True,1,0,25_to_45,0
1823,Male,38,Hispanic,0,0,0,0,F,False,2,0,25_to_45,0
1436,Male,22,African-American,1,1,0,6,F,True,3,0,18_to_25,0
3960,Male,30,African-American,0,0,0,0,F,False,2,0,25_to_45,0
7931,Male,30,African-American,0,0,0,4,M,False,2,0,25_to_45,0
10995,Male,20,African-American,0,0,0,0,F,False,1,1,18_to_25,0
863,Male,40,Caucasian,0,0,0,5,F,False,1,0,25_to_45,0
6489,Male,25,African-American,0,0,0,1,F,False,1,0,25_to_45,0
10686,Male,36,Caucasian,0,0,0,0,F,False,37,0,25_to_45,0
3542,Male,20,Caucasian,0,0,1,0,F,True,9,0,18_to_25,0
7204,Male,30,Caucasian,0,0,0,3,M,False,2,0,25_to_45,0
7233,Male,31,African-American,1,1,1,12,F,True,292,1,25_to_45,0
83,Male,30,Hispanic,0,0,0,0,M,False,24,0,25_to_45,0
5763,Male,30,Hispanic,0,0,0,0,F,False,1,0,25_to_45,0
3904,Female,59,African-American,0,0,0,0,M,False,1,0,45_to_65,0
7124,Male,36,Caucasian,0,0,0,4,M,True,12,0,25_to_45,0
8846,Male,60,Other,0,0,0,1,M,True,2,0,45_to_65,0
5681,Male,31,African-American,0,0,0,4,F,True,25,1,25_to_45,0
730,Male,35,Asian,0,0,0,0,F,False,102,0,25_to_45,0
10579,Male,40,African-American,0,0,0,8,M,False,1,0,25_to_45,0
3110,Male,21,Caucasian,0,0,1,0,M,False,1,0,18_to_25,0
6084,Male,27,African-American,0,0,0,0,F,False,2,0,25_to_45,0
9553,Male,60,Caucasian,0,0,0,2,M,False,11,0,45_to_65,0
1821,Female,26,Caucasian,0,0,0,3,M,False,1,0,25_to_45,0
3976,Male,48,African-American,0,0,0,7,F,False,3,0,45_to_65,0
10357,Male,36,Caucasian,0,0,0,1,F,False,1,0,25_to_45,0
7591,Male,20,African-American,2,2,0,4,F,True,2,1,18_to_25,0
4290,Male,29,African-American,0,0,0,1,M,False,1,0,25_to_45,0
3152,Female,43,Caucasian,0,0,0,7,F,False,9,1,25_to_45,0
2451,Male,61,Caucasian,0,0,0,0,M,False,1,0,45_to_65,0
10112,Male,25,African-American,0,0,0,2,M,True,1,0,25_to_45,0
10965,Male,57,Caucasian,0,0,0,14,F,True,20,0,45_to_65,0
9686,Male,24,African-American,0,0,0,0,F,False,1,0,18_to_25,0
2580,Male,58,Caucasian,0,0,0,1,F,False,80,0,45_to_65,0
9749,Male,50,Caucasian,1,0,0,16,F,False,68,1,45_to_65,0
1024,Male,27,African-American,0,0,0,0,M,False,2,0,25_to_45,0
4491,Male,25,African-American,0,0,0,1,F,True,1,0,25_to_45,0
2637,Male,33,Caucasian,0,0,0,7,F,True,2,1,25_to_45,0
5902,Male,24,African-American,5,0,0,5,F,True,2,1,18_to_25,0
1422,Female,27,Hispanic,0,0,0,0,M,False,1,0,25_to_45,0
1397,Male,63,African-American,0,0,0,3,M,False,221,1,45_to_65,0
4219,Male,35,African-American,0,0,0,0,F,False,1,0,25_to_45,0
9568,Male,35,African-American,0,0,0,10,F,True,23,0,25_to_45,0
3301,Female,30,African-American,0,0,0,0,M,False,1,0,25_to_45,0
718,Male,20,African-American,0,0,0,1,F,True,3,1,18_to_25,0
6483,Male,56,Caucasian,0,0,0,13,F,False,7,0,45_to_65,0
9187,Male,21,Hispanic,1,0,0,4,F,False,1,1,18_to_25,0
3768,Female,36,African-American,0,0,0,1,M,False,0,0,25_to_45,0
5975,Male,47,Caucasian,0,0,0,2,F,False,2,0,45_to_65,0
4072,Male,41,African-American,0,0,0,0,F,False,178,0,25_to_45,0
10976,Female,30,Caucasian,0,0,0,2,M,True,2,0,25_to_45,0
5600,Male,25,African-American,0,0,0,0,M,False,2,0,25_to_45,0
1372,Male,24,Caucasian,0,0,0,0,F,False,2,0,18_to_25,0
990,Female,45,Caucasian,0,0,0,1,F,False,2,0,45_to_65,0
3942,Male,38,African-American,0,0,0,1,F,False,8,0,25_to_45,0
1781,Male,33,Caucasian,0,0,0,3,M,False,1,0,25_to_45,0
182,Female,30,Other,0,0,0,1,F,False,2,0,25_to_45,0
4755,Male,42,African-American,0,0,0,33,F,True,1,0,25_to_45,0
4848,Male,30,African-American,0,0,0,1,M,False,0,1,25_to_45,0
4220,Male,20,Other,0,0,0,1,F,False,2,0,18_to_25,0
10992,Male,21,Caucasian,0,0,0,0,M,False,4,0,18_to_25,0
5075,Male,26,African-American,1,3,0,24,M,False,86,1,25_to_45,0
8532,Male,30,African-American,0,0,0,1,F,False,84,0,25_to_45,0
338,Male,23,African-American,0,0,0,2,F,False,72,1,18_to_25,0
3793,Male,36,Caucasian,0,0,0,1,F,True,3,0,25_to_45,0
1749,Female,62,Caucasian,0,0,0,0,M,False,1,0,45_to_65,0
113,Male,22,African-American,0,0,0,1,M,False,17,0,18_to_25,0
5339,Male,46,Caucasian,0,0,0,7,F,True,37,0,45_to_65,0
3963,Male,49,Caucasian,0,0,0,1,F,False,2,0,45_to_65,0
8247,Male,23,African-American,0,0,0,1,F,False,1,0,18_to_25,0
10119,Male,22,African-American,0,0,0,2,F,True,7,1,18_to_25,0
10241,Male,30,African-American,0,0,1,10,F,True,8,0,25_to_45,0
10449,Female,51,African-American,0,0,0,3,M,False,1,0,45_to_65,0
4039,Male,33,Hispanic,0,0,0,1,M,False,1,0,25_to_45,0
7025,Female,32,African-American,0,0,0,0,M,True,0,0,25_to_45,0
1929,Male,26,Hispanic,0,0,0,0,M,True,4,0,25_to_45,0
4041,Male,28,African-American,0,0,0,1,F,False,1,0,25_to_45,0
5553,Male,22,Caucasian,0,0,0,0,F,False,1,0,18_to_25,0
6824,Male,46,Hispanic,0,0,0,13,F,False,142,0,45_to_65,0
8259,Male,58,African-American,0,0,0,0,F,False,3,0,45_to_65,0
8487,Male,37,Caucasian,0,0,0,3,F,False,242,1,25_to_45,0
9196,Male,35,Caucasian,0,0,0,0,F,True,2,0,25_to_45,0
7485,Male,39,Hispanic,0,0,0,0,M,False,0,0,25_to_45,0
10058,Male,53,African-American,0,0,0,13,M,False,2,0,45_to_65,0
5078,Male,27,African-American,0,0,0,1,F,False,6,0,25_to_45,0
9364,Male,50,African-American,0,0,0,15,M,False,2,1,45_to_65,0
4324,Male,22,Caucasian,0,0,2,0,F,False,0,0,18_to_25,0
6375,Male,26,African-American,0,0,0,1,M,True,30,0,25_to_45,0
1984,Female,20,African-American,0,0,0,0,F,True,12,1,18_to_25,0
3935,Female,21,African-American,0,0,0,0,F,False,2,0,18_to_25,0
891,Male,24,African-American,1,0,0,10,F,True,18,1,18_to_25,0
4598,Male,29,African-American,0,0,0,5,F,False,3,1,25_to_45,0
5623,Male,32,Caucasian,0,0,0,0,M,True,18,0,25_to_45,0
8424,Female,26,Caucasian,0,0,0,1,F,True,1,1,25_to_45,0
7916,Male,25,African-American,0,0,0,0,F,False,1,0,25_to_45,0
4227,Male,32,Hispanic,0,0,0,0,M,True,2,0,25_to_45,0
7840,Male,22,Caucasian,0,0,0,1,F,False,1,0,18_to_25,0
613,Male,52,Caucasian,0,0,0,4,F,True,8,0,45_to_65,0
3510,Male,36,Caucasian,1,0,0,10,M,True,85,1,25_to_45,0
6916,Male,23,African-American,0,0,0,1,F,False,36,0,18_to_25,0
2085,Male,33,Caucasian,0,0,0,0,F,False,0,0,25_to_45,0
1026,Male,46,African-American,0,0,0,17,F,True,7,1,45_to_65,0
2870,Male,24,African-American,0,0,0,2,M,True,13,0,18_to_25,0
10009,Male,29,African-American,0,0,0,9,F,True,5,0,25_to_45,0
14,Male,27,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
1926,Female,45,Caucasian,0,0,0,5,M,False,1,0,45_to_65,0
10753,Male,23,African-American,0,0,0,1,F,True,2,1,18_to_25,0
5785,Male,33,African-American,0,0,0,0,F,False,1,0,25_to_45,0
2223,Male,51,Other,0,0,0,2,F,False,35,0,45_to_65,0
10107,Female,39,African-American,0,0,0,1,F,False,63,0,25_to_45,0
251,Female,49,Caucasian,0,0,0,6,F,False,6,0,45_to_65,0
10283,Male,27,African-American,0,0,0,6,F,True,1,0,25_to_45,0
2777,Male,25,African-American,0,0,0,1,M,False,1,0,25_to_45,0
10010,Male,21,African-American,0,0,0,0,F,False,2,1,18_to_25,0
8190,Male,27,Other,0,0,0,6,F,True,2,0,25_to_45,0
1305,Male,36,African-American,0,0,0,9,M,False,2,1,25_to_45,0
4518,Male,24,African-American,0,0,0,5,F,False,1,0,18_to_25,0
7635,Male,61,Caucasian,0,0,0,0,M,False,1,0,45_to_65,0
3238,Male,29,African-American,0,0,1,11,F,True,20,1,25_to_45,0
1725,Female,27,Hispanic,0,0,0,0,F,False,0,0,25_to_45,0
6006,Female,39,African-American,0,0,0,4,F,False,4,0,25_to_45,0
9746,Male,23,Hispanic,0,0,0,0,M,False,2,0,18_to_25,0
10982,Male,23,Caucasian,0,0,0,0,F,False,3,1,18_to_25,0
5984,Male,34,African-American,0,0,0,4,M,False,1,0,25_to_45,0
4161,Male,54,African-American,0,0,0,0,M,True,1,0,45_to_65,0
241,Female,26,African-American,0,0,0,2,M,False,1,0,25_to_45,0
9524,Male,29,Caucasian,0,0,0,1,M,False,12,1,25_to_45,0
10909,Male,29,Caucasian,0,0,2,14,F,True,1,1,25_to_45,0
7648,Male,24,African-American,0,0,0,0,M,False,2,0,18_to_25,0
9814,Male,35,African-American,0,0,0,4,F,True,109,1,25_to_45,0
9209,Male,25,African-American,0,0,0,2,F,False,1,0,25_to_45,0
2287,Male,37,African-American,1,0,1,12,M,True,1,1,25_to_45,0
3445,Male,28,Caucasian,0,0,0,1,M,False,25,0,25_to_45,0
1777,Female,21,African-American,1,2,2,3,F,True,60,0,18_to_25,0
10052,Female,42,African-American,0,0,0,1,F,False,1,0,25_to_45,0
1576,Male,42,African-American,1,0,1,13,M,True,1,1,25_to_45,0
10279,Female,44,African-American,0,0,0,1,M,False,2,0,25_to_45,0
798,Male,48,Caucasian,0,0,0,1,F,False,130,0,45_to_65,0
10262,Male,27,Other,0,0,0,0,M,False,2,0,25_to_45,0
1645,Female,22,African-American,0,0,0,1,F,False,2,0,18_to_25,0
9793,Male,57,Caucasian,0,0,0,21,M,False,22,0,45_to_65,0
9968,Female,27,African-American,0,0,0,2,F,False,5,0,25_to_45,0
4558,Male,33,Caucasian,0,0,0,0,F,False,7,0,25_to_45,0
2335,Male,28,African-American,0,0,0,4,F,True,22,0,25_to_45,0
5846,Male,34,Hispanic,0,0,0,3,M,False,6,0,25_to_45,0
6847,Female,28,African-American,0,0,0,4,F,False,3,0,25_to_45,0
5355,Male,55,Hispanic,0,0,0,2,F,False,28,0,45_to_65,0
6359,Male,54,African-American,0,0,0,3,F,True,3,0,45_to_65,0
227,Female,31,African-American,0,0,0,0,F,True,2,0,25_to_45,0
4815,Female,35,African-American,0,0,0,2,F,False,15,0,25_to_45,0
7867,Male,37,African-American,0,0,0,2,F,False,8,0,25_to_45,0
9917,Male,31,African-American,0,0,0,1,M,False,2,0,25_to_45,0
1271,Female,24,African-American,0,0,0,0,M,False,0,0,18_to_25,0
6512,Male,36,Caucasian,0,0,0,1,F,False,2,0,25_to_45,0
7482,Male,26,African-American,0,0,0,3,M,True,2,0,25_to_45,0
9979,Female,34,Caucasian,0,0,0,1,M,False,2,0,25_to_45,0
3648,Male,49,African-American,0,0,0,10,F,True,44,0,45_to_65,0
8469,Male,29,African-American,0,1,1,4,F,True,2,0,25_to_45,0
3749,Male,32,African-American,0,0,0,1,F,True,2,1,25_to_45,0
5255,Female,35,African-American,0,0,0,1,F,False,2,0,25_to_45,0
4563,Female,25,African-American,0,0,0,0,F,True,2,0,25_to_45,0
813,Male,25,African-American,0,1,0,6,F,True,5,0,25_to_45,0
5993,Male,51,Caucasian,0,0,0,1,M,False,2,0,45_to_65,0
1198,Male,31,Caucasian,0,0,0,2,M,False,1,0,25_to_45,0
3780,Male,24,Caucasian,0,0,0,2,M,False,16,0,18_to_25,0
10660,Male,23,Hispanic,0,0,0,0,M,True,2,0,18_to_25,0
7041,Male,22,African-American,0,0,0,0,F,True,2,0,18_to_25,0
10835,Male,23,Hispanic,0,0,0,2,F,False,3,0,18_to_25,0
2952,Male,22,African-American,0,0,0,0,F,False,1,0,18_to_25,0
2721,Male,25,Other,20,0,0,24,F,True,1,1,25_to_45,0
8949,Female,39,African-American,0,0,0,3,M,False,3,0,25_to_45,0
4480,Male,25,Caucasian,0,1,0,9,F,True,88,1,25_to_45,0
3489,Female,24,African-American,0,0,0,1,F,False,4,1,18_to_25,0
3347,Female,36,African-American,0,0,0,7,F,False,3,0,25_to_45,0
6791,Male,57,African-American,0,0,0,3,F,False,2,0,45_to_65,0
8847,Female,39,African-American,0,0,0,3,F,True,1,0,25_to_45,0
6527,Female,23,African-American,0,0,0,0,M,False,2,0,18_to_25,0
4701,Male,38,Caucasian,0,0,0,17,F,False,181,1,25_to_45,0
1336,Male,50,Caucasian,0,0,0,1,F,False,2,0,45_to_65,0
1150,Female,47,African-American,0,0,0,19,F,True,31,1,45_to_65,0
7334,Male,26,African-American,0,1,0,24,F,True,1,1,25_to_45,0
2557,Male,33,African-American,0,0,0,14,F,False,68,1,25_to_45,0
1829,Female,30,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
9713,Male,42,Caucasian,0,0,0,0,M,False,7,0,25_to_45,0
9645,Male,26,Caucasian,0,0,0,1,M,False,0,0,25_to_45,0
5360,Male,52,Caucasian,0,0,0,8,F,False,40,0,45_to_65,0
2061,Male,33,African-American,0,0,0,1,F,True,4,0,25_to_45,0
10673,Female,29,African-American,0,1,0,7,F,True,2,0,25_to_45,0
265,Male,28,African-American,0,0,0,6,M,False,1,0,25_to_45,0
5298,Male,28,Caucasian,0,1,0,9,M,False,1,0,25_to_45,0
1463,Male,36,African-American,0,0,0,5,M,True,20,1,25_to_45,0
8998,Female,43,Caucasian,0,0,0,0,F,True,2,0,25_to_45,0
740,Male,50,Asian,0,0,0,5,F,True,12,0,45_to_65,0
3449,Male,36,African-American,0,0,0,19,M,True,1,1,25_to_45,0
8404,Male,46,Caucasian,0,0,0,1,F,False,0,0,45_to_65,0
1015,Male,37,African-American,0,0,0,11,F,False,2,0,25_to_45,0
9707,Female,36,Other,0,1,0,6,F,True,1,0,25_to_45,0
3848,Male,26,African-American,0,0,0,5,F,True,37,1,25_to_45,0
7144,Male,34,African-American,0,0,0,3,M,False,2,1,25_to_45,0
3995,Male,24,African-American,0,0,0,1,F,False,1,0,18_to_25,0
7368,Female,34,African-American,0,0,0,1,M,False,22,1,25_to_45,0
3870,Male,30,African-American,0,0,0,9,F,False,197,1,25_to_45,0
5295,Male,25,African-American,0,0,0,1,F,False,1,0,25_to_45,0
7416,Male,26,Hispanic,0,0,1,2,M,False,0,0,25_to_45,0
7766,Female,31,Caucasian,0,0,0,9,F,True,27,0,25_to_45,0
771,Male,35,Caucasian,0,0,0,1,F,False,75,0,25_to_45,0
6036,Male,21,Other,0,0,0,0,F,False,3,0,18_to_25,0
2574,Male,23,Caucasian,0,0,1,2,F,False,14,0,18_to_25,0
2045,Female,22,Caucasian,0,0,1,1,M,False,1,0,18_to_25,0
5594,Male,22,Caucasian,0,0,0,3,M,True,11,1,18_to_25,0
2965,Male,28,Hispanic,0,0,0,3,M,False,1,0,25_to_45,0
2224,Female,21,Caucasian,0,0,0,1,F,False,2,0,18_to_25,0
7585,Male,34,Other,0,0,0,2,M,False,2,0,25_to_45,0
243,Male,39,Caucasian,1,0,0,1,M,False,4,0,25_to_45,0
848,Female,48,Other,0,0,0,0,F,False,18,0,45_to_65,0
2883,Male,33,African-American,0,0,0,14,F,True,3,1,25_to_45,0
6800,Male,20,African-American,0,0,0,0,F,False,1,0,18_to_25,0
2614,Male,28,Caucasian,0,0,0,6,F,False,3,0,25_to_45,0
2098,Female,48,Caucasian,0,0,0,0,M,False,1,0,45_to_65,0
8742,Female,43,Caucasian,0,0,0,0,M,False,2,0,25_to_45,0
6670,Male,25,Caucasian,0,0,0,2,M,True,12,0,25_to_45,0
5915,Male,23,Caucasian,0,0,0,0,F,False,1,1,18_to_25,0
7412,Male,28,Caucasian,0,0,0,0,F,False,1,0,25_to_45,0
2943,Male,42,Caucasian,0,0,0,0,F,False,3,0,25_to_45,0
10911,Male,39,Caucasian,0,0,0,5,M,False,2,0,25_to_45,0
9544,Male,30,Caucasian,0,0,0,3,M,False,1,1,25_to_45,0
10783,Male,66,Caucasian,0,0,0,0,M,False,2,0,65_and_over,0
4162,Male,25,African-American,4,0,0,13,F,True,37,1,25_to_45,0
7148,Male,45,Hispanic,0,0,0,8,F,False,2,0,45_to_65,0
2554,Female,49,Caucasian,0,0,0,8,F,False,9,0,45_to_65,0
849,Male,39,African-American,0,0,0,3,F,True,4,0,25_to_45,0
7387,Male,43,Caucasian,0,0,0,12,F,False,53,0,25_to_45,0
2751,Female,46,Hispanic,0,0,0,2,F,False,4,0,45_to_65,0
203,Female,24,African-American,0,0,0,0,M,False,3,0,18_to_25,0
354,Male,22,African-American,0,0,0,0,F,False,1,0,18_to_25,0
4378,Male,36,Caucasian,0,0,0,9,M,False,2,0,25_to_45,0
8964,Male,38,African-American,0,0,0,17,M,True,2,0,25_to_45,0
10518,Male,27,African-American,0,0,1,5,M,True,7,0,25_to_45,0
3820,Male,30,Other,0,1,1,3,M,False,1,0,25_to_45,0
1170,Male,27,Other,0,0,0,1,F,True,1,0,25_to_45,0
7032,Female,58,Caucasian,0,0,0,1,M,False,0,0,45_to_65,0
6949,Male,32,Caucasian,0,0,0,1,M,False,1,0,25_to_45,0
4776,Male,38,African-American,0,0,0,3,F,False,5,0,25_to_45,0
7466,Male,27,Caucasian,0,0,0,0,M,False,2,0,25_to_45,0
2852,Male,25,African-American,0,0,0,0,F,False,2,1,25_to_45,0
861,Male,25,Caucasian,0,0,0,2,F,True,13,0,25_to_45,0
7606,Male,36,Caucasian,0,0,0,11,M,True,3,0,25_to_45,0
7811,Male,43,Caucasian,0,0,0,1,M,False,2,0,25_to_45,0
5106,Male,25,Caucasian,0,0,1,6,M,True,2,0,25_to_45,0
4824,Male,31,African-American,0,0,0,6,M,True,20,1,25_to_45,0
4370,Male,29,African-American,0,0,0,2,F,False,161,1,25_to_45,0
6722,Male,34,Caucasian,0,0,1,3,M,False,1,0,25_to_45,0
1195,Female,37,African-American,0,0,0,3,F,False,29,0,25_to_45,0
6570,Male,47,Caucasian,0,0,0,2,F,False,7,0,45_to_65,0
4045,Female,45,Caucasian,0,0,0,1,F,True,2,0,45_to_65,0
7692,Male,45,Caucasian,0,0,0,2,M,False,3,0,45_to_65,0
10214,Male,23,African-American,1,1,2,4,F,False,32,1,18_to_25,0
840,Male,27,African-American,0,0,0,0,F,False,0,0,25_to_45,0
7903,Female,52,African-American,0,0,0,0,M,False,0,0,45_to_65,0
236,Male,63,Hispanic,0,0,0,1,F,False,15,0,45_to_65,0
9161,Female,48,Caucasian,0,0,0,1,F,False,0,1,45_to_65,0
3794,Male,46,African-American,0,0,0,0,F,True,1,0,45_to_65,0
5970,Male,32,Caucasian,0,0,0,2,F,False,2,0,25_to_45,0
9246,Female,55,Caucasian,0,0,0,0,M,False,2,0,45_to_65,0
9148,Male,30,Caucasian,0,0,0,0,F,False,2,0,25_to_45,0
4244,Male,43,Caucasian,0,0,0,3,M,False,31,0,25_to_45,0
9181,Female,52,Hispanic,0,0,0,0,M,False,1,0,45_to_65,0
5289,Male,28,African-American,0,0,0,7,F,True,78,0,25_to_45,0
1213,Female,36,African-American,0,0,0,1,M,False,1,0,25_to_45,0
6159,Male,31,African-American,0,0,0,15,F,False,105,1,25_to_45,0
10758,Male,45,African-American,0,0,0,4,M,False,4,0,45_to_65,0
7975,Male,23,Caucasian,8,2,0,11,F,True,4,1,18_to_25,0
1135,Male,24,Caucasian,0,0,0,1,F,False,1,0,18_to_25,0
7235,Male,21,Caucasian,0,0,0,1,F,False,27,0,18_to_25,0
6955,Male,21,African-American,0,0,0,2,F,True,19,1,18_to_25,0
300,Female,37,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
3408,Female,19,Caucasian,0,0,0,0,F,False,2,0,18_to_25,0
8462,Male,31,Caucasian,0,0,0,1,F,False,1,0,25_to_45,0
2057,Male,25,African-American,0,3,1,15,F,False,3,1,25_to_45,0
360,Male,26,African-American,0,1,0,4,M,False,76,1,25_to_45,0
3867,Male,69,African-American,0,0,0,22,M,False,2,0,65_and_over,0
2658,Male,29,Caucasian,0,0,0,2,F,False,3,0,25_to_45,0
10535,Female,27,African-American,0,0,0,12,M,True,1,0,25_to_45,0
558,Male,21,African-American,0,0,0,0,F,False,13,0,18_to_25,0
5020,Male,41,African-American,0,0,0,0,F,False,1,0,25_to_45,0
7358,Male,25,Other,0,0,0,0,F,False,2,0,25_to_45,0
1640,Male,50,Caucasian,0,0,0,2,M,False,1,0,45_to_65,0
4238,Male,30,African-American,0,0,0,1,F,True,1,0,25_to_45,0
2748,Male,44,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
7571,Male,31,African-American,0,0,0,0,F,False,1,0,25_to_45,0
5246,Female,53,Caucasian,0,0,0,0,M,False,1,0,45_to_65,0
8858,Male,22,African-American,0,1,3,2,F,False,1,0,18_to_25,0
5439,Male,36,Other,0,0,0,3,M,True,46,0,25_to_45,0
4722,Male,26,Caucasian,0,0,0,0,M,False,1,0,25_to_45,0
3562,Male,52,African-American,0,0,0,0,F,False,1,0,45_to_65,0
4705,Male,52,African-American,0,0,0,3,M,True,32,0,45_to_65,0
8500,Male,22,African-American,0,0,0,0,F,True,51,0,18_to_25,0
6950,Male,51,Caucasian,0,0,0,3,F,False,17,0,45_to_65,0
6553,Male,24,African-American,0,1,2,2,M,False,1,0,18_to_25,0
10808,Male,27,Caucasian,0,2,1,13,F,True,58,0,25_to_45,0
5948,Male,60,Caucasian,0,0,0,1,M,False,0,0,45_to_65,0
9401,Male,24,Caucasian,0,0,0,1,M,False,2,0,18_to_25,0
2686,Female,25,African-American,0,0,0,1,M,False,0,0,25_to_45,0
320,Male,38,African-American,0,0,0,15,F,False,2,1,25_to_45,0
1255,Male,25,African-American,0,1,1,3,F,False,1,1,25_to_45,0
4640,Male,25,African-American,0,1,1,10,F,True,8,1,25_to_45,0
2207,Male,48,African-American,0,0,0,9,F,True,4,0,45_to_65,0
9132,Female,51,Caucasian,0,0,0,7,F,False,147,0,45_to_65,0
1490,Male,30,African-American,0,0,0,4,M,False,2,0,25_to_45,0
10197,Female,49,African-American,0,0,0,25,F,True,10,1,45_to_65,0
7654,Male,41,African-American,0,0,0,1,F,False,3,0,25_to_45,0
4969,Male,24,African-American,0,0,0,1,M,False,2,0,18_to_25,0
5627,Male,35,African-American,0,0,0,6,F,True,11,1,25_to_45,0
451,Male,23,African-American,0,0,1,4,M,True,12,1,18_to_25,0
4437,Male,71,Caucasian,0,0,0,1,M,False,4,0,65_and_over,0
